location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
Cdmx,g5v8zplwefkvf,KovZ917AJ8f,"Los Ángeles Azules, Concierto en Palcos","Su más reciente producción lleva por nombre De Buenos Aires Para El Mundo, que se lanzó hace unos meses. Fue grabado en el icónico Salón Unione e Benevolenza de la capital argentina y contó con invitados de lujo como Vicentico, Américo, Abel Pintos, Lali y Palito Ortega, Julieta Venegas, entre otros. De este material, se han lanzado 6 sencillos, que han roto todos los esquemas y sobrepasan los 200 millones de views. Esta potencia musical te llevará a un nuevo nivel de experiencia en compañía de tus amigos y familiares.","Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,null,null,19.40618636,-99.09247303,https://www.ticketmaster.com.mx/los-angeles-azules-concierto-en-palcos-cdmx-distrito-federal-06-20-2021/event/14005ABCA7506054,Music,Latin,2021-06-20,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zplwcmka_,KovZ917AJ8f,Los Ángeles Azules Concierto en Palcos PLUS,"Su más reciente producción lleva por nombre De Buenos Aires Para El Mundo, que se lanzó hace unos meses. Fue grabado en el icónico Salón Unione e Benevolenza de la capital argentina y contó con invitados de lujo como Vicentico, Américo, Abel Pintos, Lali y Palito Ortega, Julieta Venegas, entre otros. De este material, se han lanzado 6 sencillos, que han roto todos los esquemas y sobrepasan los 200 millones de views. Esta potencia musical te llevará a un nuevo nivel de experiencia en compañía de tus amigos y familiares.","Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,null,null,19.40618636,-99.09247303,https://www.ticketmaster.com.mx/los-angeles-azules-concierto-en-palcos-cdmx-distrito-federal-06-20-2021/event/14005ABCADB86159,Music,Latin,2021-06-20,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zpif6zuz_,KovZ917AJ8f,"Yuridia, Concierto en Palcos","Es considerada una de las cantantes mexicanas con más ventas en la industria musical luego de seis producciones musicales, cuenta con múltiples reconocimientos nacionales e internacionales. Su trayectoria artística registra más de dos millones de copias vendidas. Gracias a Amigos no por favor, recibió Disco Triple de Platino; además, ofreció su cuarto show Sold Out en el Auditorio Nacional. como parte del #DesiertoTour, el cual se convirtió en su décimo espectáculo agotado en ese recinto, a lo largo de 10 años de carrera. Por si fuera poco, Yuridia obtuvo una placa conmemorativa por haber registrado más de 101 conciertos con su #DesiertoTour y Certificaciones de Platino + Oro por su sexta producción musical titulada 6, y por el tema Te equivocaste, segundo sencillo de ese álbum. No le llames amor es el sencillo más reciente de la cantante, el cual debutó en el Top 5 de tendencias en YouTube y en el #1 de la lista general de iTunes.","Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/pages/Yuridia-Web/846154942064099'}],[{'url': 'http://yuridia.the-up.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/yuridia-concierto-en-palcos-cdmx-distrito-federal-06-25-2021/event/14005AC207036E19,Music,Latin,2021-06-25,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zpifg1kdq,KovZ917AJ8f,"Yuridia, Concierto en Palcos PLUS","Es considerada una de las cantantes mexicanas con más ventas en la industria musical luego de seis producciones musicales, cuenta con múltiples reconocimientos nacionales e internacionales. Su trayectoria artística registra más de dos millones de copias vendidas. Gracias a Amigos no por favor, recibió Disco Triple de Platino; además, ofreció su cuarto show Sold Out en el Auditorio Nacional. como parte del #DesiertoTour, el cual se convirtió en su décimo espectáculo agotado en ese recinto, a lo largo de 10 años de carrera. Por si fuera poco, Yuridia obtuvo una placa conmemorativa por haber registrado más de 101 conciertos con su #DesiertoTour y Certificaciones de Platino + Oro por su sexta producción musical titulada 6, y por el tema Te equivocaste, segundo sencillo de ese álbum. No le llames amor es el sencillo más reciente de la cantante, el cual debutó en el Top 5 de tendencias en YouTube y en el #1 de la lista general de iTunes.","Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/pages/Yuridia-Web/846154942064099'}],[{'url': 'http://yuridia.the-up.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/yuridia-concierto-en-palcos-plus-cdmx-distrito-federal-06-25-2021/event/14005AC20C286EDA,Music,Latin,2021-06-25,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zpif6apzr,KovZ917AJ8f,"Yuridia, Concierto en Palcos","Es considerada una de las cantantes mexicanas con más ventas en la industria musical luego de seis producciones musicales, cuenta con múltiples reconocimientos nacionales e internacionales. Su trayectoria artística registra más de dos millones de copias vendidas. Gracias a Amigos no por favor, recibió Disco Triple de Platino; además, ofreció su cuarto show Sold Out en el Auditorio Nacional. como parte del #DesiertoTour, el cual se convirtió en su décimo espectáculo agotado en ese recinto, a lo largo de 10 años de carrera. Por si fuera poco, Yuridia obtuvo una placa conmemorativa por haber registrado más de 101 conciertos con su #DesiertoTour y Certificaciones de Platino + Oro por su sexta producción musical titulada 6, y por el tema Te equivocaste, segundo sencillo de ese álbum. No le llames amor es el sencillo más reciente de la cantante, el cual debutó en el Top 5 de tendencias en YouTube y en el #1 de la lista general de iTunes.","Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/pages/Yuridia-Web/846154942064099'}],[{'url': 'http://yuridia.the-up.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/yuridia-concierto-en-palcos-cdmx-distrito-federal-06-26-2021/event/14005AC207156E1E,Music,Latin,2021-06-26,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zpifggpdx,KovZ917AJ8f,"Yuridia, Concierto en Palcos PLUS","Es considerada una de las cantantes mexicanas con más ventas en la industria musical luego de seis producciones musicales, cuenta con múltiples reconocimientos nacionales e internacionales. Su trayectoria artística registra más de dos millones de copias vendidas. Gracias a Amigos no por favor, recibió Disco Triple de Platino; además, ofreció su cuarto show Sold Out en el Auditorio Nacional. como parte del #DesiertoTour, el cual se convirtió en su décimo espectáculo agotado en ese recinto, a lo largo de 10 años de carrera. Por si fuera poco, Yuridia obtuvo una placa conmemorativa por haber registrado más de 101 conciertos con su #DesiertoTour y Certificaciones de Platino + Oro por su sexta producción musical titulada 6, y por el tema Te equivocaste, segundo sencillo de ese álbum. No le llames amor es el sencillo más reciente de la cantante, el cual debutó en el Top 5 de tendencias en YouTube y en el #1 de la lista general de iTunes.","Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/pages/Yuridia-Web/846154942064099'}],[{'url': 'http://yuridia.the-up.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/yuridia-concierto-en-palcos-plus-cdmx-distrito-federal-06-26-2021/event/14005AC20C316EE2,Music,Latin,2021-06-26,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zpijinouq,KovZ917AJ8f,"Molotov, Concierto en Palcos PLUS",null,"Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,null,null,19.40618636,-99.09247303,https://www.ticketmaster.com.mx/molotov-concierto-en-palcos-plus-cdmx-distrito-federal-07-01-2021/event/14005AC9ACAA0D9D,Music,Latin,2021-07-01,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zpijtoyvl,KovZ917AJ8f,"Molotov, Concierto en Palcos",null,"Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,null,null,19.40618636,-99.09247303,https://www.ticketmaster.com.mx/molotov-concierto-en-palcos-cdmx-distrito-federal-07-01-2021/event/14005AC9A9830D1F,Music,Latin,2021-07-01,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zplxrg4vl,KovZ917AJ8f,"Ha*Ash, Concierto en Palcos PLUS",null,"Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/haashoficial'}],[{'url': 'http://ha-ash.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/haash-concierto-en-palcos-plus-cdmx-distrito-federal-07-02-2021/event/14005ABFAF315D2B,Music,Ballads/Romantic,2021-07-02,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zplxusazd,KovZ917AJ8f,"Ha*Ash, Concierto en Palcos",null,"Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/haashoficial'}],[{'url': 'http://ha-ash.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/haash-concierto-en-palcos-cdmx-distrito-federal-07-02-2021/event/14005ABFB6CC5E03,Music,Ballads/Romantic,2021-07-02,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zplxbigbm,KovZ917AJ8f,"Ha*Ash, Concierto en Palcos",null,"Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/haashoficial'}],[{'url': 'http://ha-ash.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/haash-concierto-en-palcos-cdmx-distrito-federal-07-03-2021/event/14005ABFBAA35EB7,Music,Ballads/Romantic,2021-07-03,20:30:00,CITIBANAMEX CONECTA EN VIVO
Cdmx,g5v8zplxrugvr,KovZ917AJ8f,"Ha*Ash, Concierto en Palcos PLUS",null,"Av. Añil S/N, Puerta 15 Ciudad Deportiva Magdalena Mixhuc",Cdmx,Distrito Federal,[{'url': 'https://www.facebook.com/haashoficial'}],[{'url': 'http://ha-ash.com/'}],19.40618636,-99.09247303,https://www.ticketmaster.com.mx/haash-concierto-en-palcos-plus-cdmx-distrito-federal-07-03-2021/event/14005ABFAF375D2F,Music,Ballads/Romantic,2021-07-03,20:30:00,CITIBANAMEX CONECTA EN VIVO
México,16fzapppyza5v2ag,KovZpZA6JlaA,EDC Pago parcialidades en efectivo,null,Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,null,null,19.402829,-99.089247,https://tmespeciales.ticketmaster.com.mx/pagosefectivo/,Music,Dance/Electronic,2021-09-03,14:02:00,Autodromo Hnos. Rodriguez
México,1av8zpkgkux0sxu,KovZpZA6JlaA,Abono General Electric Daisy Carnival 2021,"Un pase de Experiencia General te proporciona tu entrada a través de las puertas de EDC, donde podrás pasear y explorar este colorido mundo de artistas fantásticamente disfrazados, fascinantes efectos artísticos y visuales, además de múltiples escenarios con música de clase mundial y producción de vanguardia.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,null,null,19.402829,-99.089247,https://www.ticketmaster.com.mx/abono-general-electric-daisy-carnival-2021-mexico-distrito-federal-09-03-2021/event/1400593DBE931F8D,Music,Dance/Electronic,2021-09-03,null,Autodromo Hnos. Rodriguez
México,1av8zpkgkv2xfcp,KovZpZA6JlaA,Abono Plus electric Daisy Carnival 2021,"Beneficios CitiBanamex PLUS EXPLORA -Tarima con vista preferencial en los escenarios kineticFIELD y circuitGROUNDS. -Info Booth, donde nuestro amable Concierge VIP responderá tus preguntas relacionadas al evento, además te asistirá antes, durante y después del festival. -EDC Unity Wall: Comparte un mensaje de amor con los demás Headliners. PARTICIPA -Body Painting complementario, además de salón de belleza y maquillaje. -Photo Booth interactivo con accesorios para ti y tus amigos -Wi-Fi gratis en zonas VIP designadas. ENERGÍZATE -Área de venta de café helado y smoothies -Estación para refrescarte del calor -Estaciones de carga para tu celular DISFRUTA -Entrada exclusiva y rápida al festival -Baños privados con aire acondicionado en el kineticFIELD, circuitGROUNDS y neonGARDEN -Cócteles temáticos y exclusivos de EDC, además de barras PLUS. -Zonas exclusivas para relajarte, refrescar y rehidratarte -Oportunidad de rentar lockers PLUS para ambos días de EDCMx",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,null,null,19.402829,-99.089247,https://www.ticketmaster.com.mx/abono-plus-electric-daisy-carnival-2021-mexico-distrito-federal-09-03-2021/event/1400593D0F8943A5,Music,Dance/Electronic,2021-09-03,null,Autodromo Hnos. Rodriguez
México,1av8zpkgkvuv0ui,KovZpZA6JlaA,Abono Comfort Pass Electric Daisy Carnival 2021,"Beneficios COMFORT - Baños privados con aire acondicionado en el kineticFIELD y Circuit Grounds - Entrada exclusiva y rápida al festival - Barras excluisvas para ComfortPass, solo aplica para mayores de edad. IMPORTANTE: ""no tiene acceso al área CitiBanamex PLUS""",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,null,null,19.402829,-99.089247,https://www.ticketmaster.com.mx/abono-comfort-pass-electric-daisy-carnival-mexico-distrito-federal-09-03-2021/event/1400593D0DD2436C,Music,Dance/Electronic,2021-09-03,null,Autodromo Hnos. Rodriguez
Streaming,g5v8zpnssrgce,KovZ917A0T7,"Defendiendo al Cavernícola, con César Bono Streaming",null,Av. Río Churubusco y Añil s/n,Streaming,Distrito Federal,null,null,19.4027605,-99.0998402,https://tl.ticketmaster.com.mx/products/defendiendo-al-cavernicola-con-cesar-bono-streaming-1,Arts & Theatre,Theatre,2021-06-19,20:30:00,Eventos en Streaming
México,g5v8zplk1mkjg,KovZpZA6JllA,Bozal,"Durante la conquista del espacio, en los años sesenta, dos astronautas viajan a la luna y comienza entre ellos una lucha a partir de causas extrañas e inexplicables. Al parecer, uno quiere violar al otro. Pero la obra también contiene un giro dramático. El astronauta que cree que lo quieren violar es en realidad, un hombre lobo que se convierte mientras se acercan a la luna. Pero como éste olvida su transformación, se sugestiona pensando que es su compañero de viaje quien quiere ultrajarlo. Eso explicaría todo el malentendido. La obra aborda una etapa de crisis política y existencial, cuando los humanos decidimos conquistar el universo, sin saber que en el proceso nos perderíamos a nosotros mismos como individuos y raza. NOTA: LA EXPERIENCIA DE VUELO COMIENZA A LAS 17:00 HORAS.",Av.Churubusco #79 Col. Country Club,México,Distrito Federal,null,null,19.356296,-99.139022,https://www.ticketmaster.com.mx/bozal-mexico-distrito-federal-06-16-2021/event/14005AB18ADD39B5,Arts & Theatre,Miscellaneous Theatre,2021-06-16,18:00:00,Teatro de las Artes 
México,g5v8zpnp8bkt-,KovZpZA6JllA,Bozal,"Durante la conquista del espacio, en los años sesenta, dos astronautas viajan a la luna y comienza entre ellos una lucha a partir de causas extrañas e inexplicables. Al parecer, uno quiere violar al otro. Pero la obra también contiene un giro dramático. El astronauta que cree que lo quieren violar es en realidad, un hombre lobo que se convierte mientras se acercan a la luna. Pero como éste olvida su transformación, se sugestiona pensando que es su compañero de viaje quien quiere ultrajarlo. Eso explicaría todo el malentendido. La obra aborda una etapa de crisis política y existencial, cuando los humanos decidimos conquistar el universo, sin saber que en el proceso nos perderíamos a nosotros mismos como individuos y raza. NOTA: LA EXPERIENCIA DE VUELO COMIENZA A LAS 17:00 HORAS.",Av.Churubusco #79 Col. Country Club,México,Distrito Federal,null,null,19.356296,-99.139022,https://www.ticketmaster.com.mx/bozal-mexico-distrito-federal-06-18-2021/event/14005AA590E93FE1,Arts & Theatre,Miscellaneous Theatre,2021-06-18,18:00:00,Teatro de las Artes 
México,g5v8zpnp8bktj,KovZpZA6JllA,Bozal,"Durante la conquista del espacio, en los años sesenta, dos astronautas viajan a la luna y comienza entre ellos una lucha a partir de causas extrañas e inexplicables. Al parecer, uno quiere violar al otro. Pero la obra también contiene un giro dramático. El astronauta que cree que lo quieren violar es en realidad, un hombre lobo que se convierte mientras se acercan a la luna. Pero como éste olvida su transformación, se sugestiona pensando que es su compañero de viaje quien quiere ultrajarlo. Eso explicaría todo el malentendido. La obra aborda una etapa de crisis política y existencial, cuando los humanos decidimos conquistar el universo, sin saber que en el proceso nos perderíamos a nosotros mismos como individuos y raza. NOTA: LA EXPERIENCIA DE VUELO COMIENZA A LAS 17:00 HORAS.",Av.Churubusco #79 Col. Country Club,México,Distrito Federal,null,null,19.356296,-99.139022,https://www.ticketmaster.com.mx/bozal-mexico-distrito-federal-06-17-2021/event/14005AA590E93FDC,Arts & Theatre,Miscellaneous Theatre,2021-06-17,18:00:00,Teatro de las Artes 
México,g5v8zpnp8bkti,KovZpZA6JllA,Bozal,"Durante la conquista del espacio, en los años sesenta, dos astronautas viajan a la luna y comienza entre ellos una lucha a partir de causas extrañas e inexplicables. Al parecer, uno quiere violar al otro. Pero la obra también contiene un giro dramático. El astronauta que cree que lo quieren violar es en realidad, un hombre lobo que se convierte mientras se acercan a la luna. Pero como éste olvida su transformación, se sugestiona pensando que es su compañero de viaje quien quiere ultrajarlo. Eso explicaría todo el malentendido. La obra aborda una etapa de crisis política y existencial, cuando los humanos decidimos conquistar el universo, sin saber que en el proceso nos perderíamos a nosotros mismos como individuos y raza. NOTA: LA EXPERIENCIA DE VUELO COMIENZA A LAS 17:00 HORAS.",Av.Churubusco #79 Col. Country Club,México,Distrito Federal,null,null,19.356296,-99.139022,https://www.ticketmaster.com.mx/bozal-mexico-distrito-federal-06-19-2021/event/14005AA590E93FEC,Arts & Theatre,Miscellaneous Theatre,2021-06-19,18:00:00,Teatro de las Artes 
México,g5v8zpnp8bntg,KovZpZA6JllA,Bozal,"Durante la conquista del espacio, en los años sesenta, dos astronautas viajan a la luna y comienza entre ellos una lucha a partir de causas extrañas e inexplicables. Al parecer, uno quiere violar al otro. Pero la obra también contiene un giro dramático. El astronauta que cree que lo quieren violar es en realidad, un hombre lobo que se convierte mientras se acercan a la luna. Pero como éste olvida su transformación, se sugestiona pensando que es su compañero de viaje quien quiere ultrajarlo. Eso explicaría todo el malentendido. La obra aborda una etapa de crisis política y existencial, cuando los humanos decidimos conquistar el universo, sin saber que en el proceso nos perderíamos a nosotros mismos como individuos y raza. NOTA: LA EXPERIENCIA DE VUELO COMIENZA A LAS 17:00 HORAS.",Av.Churubusco #79 Col. Country Club,México,Distrito Federal,null,null,19.356296,-99.139022,https://www.ticketmaster.com.mx/bozal-mexico-distrito-federal-06-20-2021/event/14005AA590EA3FF5,Arts & Theatre,Miscellaneous Theatre,2021-06-20,18:00:00,Teatro de las Artes 
México,g5v8zpigjj65t,KovZpZA6EvvA,La otra versión,"Concierto en vivo del icónico programa LA OTRA VERSIÓN, emisión radiofónica decana de la emisora del Instituto Mexicano de la Radio IMER. En él, el maestro Javier Platas, con su característico y único estilo, invita a iniciados y principiantes a la reflexión y la apreciación musical mediante la comparación de distintas versiones de una misma obra. En esta ocasión el programa se realizará desde el Auditorio Blas Galindo con público en vivo y se transmitirá simultáneamente en el IMER y también en Interfaz, la conducción está a cargo de Javier Platas y Raúl Zambrano.",Centro Nacional de las Artes,México,Distrito Federal,null,null,19.355627,-99.138232,https://www.ticketmaster.com.mx/la-otra-version-mexico-distrito-federal-06-24-2021/event/14005AC3269872E9,Arts & Theatre,Miscellaneous,2021-06-24,20:00:00,Auditorio Blas Galindo
Ciudad de México,g5v8zpipw0pab,KovZpZAEedEA,Onírico,"Un hombre con la habilidad de viajar a otros universos paralelos a través de sus sueños. En nuestro mundo, el es un empleado de una empresa de marketing, luchando cada día por volverse Director General. En los viajes Oníricos, debe buscar y matar a un hombre que quiere terminar con la vida de todos los viajeros Oníricos. Para ello, deberá enfrentarse a sus seres más queridos en otras versiones del planeta tierra.",Eleuterio Méndez #11 Colonia San Mateo Churubusco,Ciudad de México,Distrito Federal,null,null,19.3510609,-99.1487808,https://www.ticketmaster.com.mx/onirico-ciudad-de-mexico-distrito-federal-06-19-2021/event/14005AC5BD91627A,Arts & Theatre,Theatre,2021-06-19,20:00:00,Teatro Coyoacán Enrique Lizalde
Ciudad de México,g5v8zpipxsp1u,KovZpZAEedEA,Onírico,"Un hombre con la habilidad de viajar a otros universos paralelos a través de sus sueños. En nuestro mundo, el es un empleado de una empresa de marketing, luchando cada día por volverse Director General. En los viajes Oníricos, debe buscar y matar a un hombre que quiere terminar con la vida de todos los viajeros Oníricos. Para ello, deberá enfrentarse a sus seres más queridos en otras versiones del planeta tierra.",Eleuterio Méndez #11 Colonia San Mateo Churubusco,Ciudad de México,Distrito Federal,null,null,19.3510609,-99.1487808,https://www.ticketmaster.com.mx/onirico-ciudad-de-mexico-distrito-federal-06-26-2021/event/14005AC5BECD62B6,Arts & Theatre,Theatre,2021-06-26,20:00:00,Teatro Coyoacán Enrique Lizalde
Ciudad de México,g5v8zplxyvagn,KovZpZAEedEA,Onírico,"Un hombre con la habilidad de viajar a otros universos paralelos a través de sus sueños. En nuestro mundo, el es un empleado de una empresa de marketing, luchando cada día por volverse Director General. En los viajes Oníricos, debe buscar y matar a un hombre que quiere terminar con la vida de todos los viajeros Oníricos. Para ello, deberá enfrentarse a sus seres más queridos en otras versiones del planeta tierra.",Eleuterio Méndez #11 Colonia San Mateo Churubusco,Ciudad de México,Distrito Federal,null,null,19.3510609,-99.1487808,https://www.ticketmaster.com.mx/onirico-ciudad-de-mexico-distrito-federal-07-03-2021/event/14005ABFB0D05D6A,Arts & Theatre,Theatre,2021-07-03,20:00:00,Teatro Coyoacán Enrique Lizalde
Ciudad de México,g5v8zplxwk4up,KovZpZAEedEA,Onírico,"Un hombre con la habilidad de viajar a otros universos paralelos a través de sus sueños. En nuestro mundo, el es un empleado de una empresa de marketing, luchando cada día por volverse Director General. En los viajes Oníricos, debe buscar y matar a un hombre que quiere terminar con la vida de todos los viajeros Oníricos. Para ello, deberá enfrentarse a sus seres más queridos en otras versiones del planeta tierra.",Eleuterio Méndez #11 Colonia San Mateo Churubusco,Ciudad de México,Distrito Federal,null,null,19.3510609,-99.1487808,https://www.ticketmaster.com.mx/onirico-ciudad-de-mexico-distrito-federal-07-10-2021/event/14005ABFB24D5D96,Arts & Theatre,Theatre,2021-07-10,20:00:00,Teatro Coyoacán Enrique Lizalde
Ciudad de México,g5v8zplxwk4ub,KovZpZAEedEA,Onírico,"Un hombre con la habilidad de viajar a otros universos paralelos a través de sus sueños. En nuestro mundo, el es un empleado de una empresa de marketing, luchando cada día por volverse Director General. En los viajes Oníricos, debe buscar y matar a un hombre que quiere terminar con la vida de todos los viajeros Oníricos. Para ello, deberá enfrentarse a sus seres más queridos en otras versiones del planeta tierra.",Eleuterio Méndez #11 Colonia San Mateo Churubusco,Ciudad de México,Distrito Federal,null,null,19.3510609,-99.1487808,https://www.ticketmaster.com.mx/onirico-ciudad-de-mexico-distrito-federal-07-17-2021/event/14005ABFB24D5D98,Arts & Theatre,Theatre,2021-07-17,20:00:00,Teatro Coyoacán Enrique Lizalde
México,1av8zpagkiq86yu,KovZpZA6JndA,Gallina Pintadita,"Una madre lleva a su pareja de hijos al show de la gallina pintadita al llegar, se ve accidentalmente involucrada en un mundo mágico musical, viajando por el repertorio infantil brasileño, dispuesta hacer hasta lo imposible para conseguir la tan soñada foto autografiada de la gallina pintadita.",División del Norte #2545 Col. del Carmen,México,Distrito Federal,null,null,19.356168,-99.153015,https://www.ticketmaster.com.mx/gallina-pintadita-mexico-distrito-federal-05-17-2022/event/1400585A1D407C36,Arts & Theatre,Theatre,2022-05-17,13:00:00,Teatro Ramiro Jiménez
México,1av8zpagkiqrms9,KovZpZA6JndA,Gallina Pintadita,"Una madre lleva a su pareja de hijos al show de la gallina pintadita al llegar, se ve accidentalmente involucrada en un mundo mágico musical, viajando por el repertorio infantil brasileño, dispuesta hacer hasta lo imposible para conseguir la tan soñada foto autografiada de la gallina pintadita.",División del Norte #2545 Col. del Carmen,México,Distrito Federal,null,null,19.356168,-99.153015,https://www.ticketmaster.com.mx/gallina-pintadita-mexico-distrito-federal-05-17-2022/event/1400585A1DBF7C57,Arts & Theatre,Theatre,2022-05-17,16:30:00,Teatro Ramiro Jiménez
México,g5v8zplatuvtj,KovZpZAJtItA,Mi amigo Max,"Olivia, una niña de doce años, un día cae en una coladera. Max, un viejo indigente, se ofrece a ayudarla, pero ella lo rechaza porque el aspecto del hombre la atemoriza. Sin embargo, la necesidad la hace aceptar y poco después descubre que su salvador tiene habilidades mágicas. Así da inicio una estrecha amistad que vence las dificultades y abre los ojos de Olivia para ayudarla a entender que las cosas no son lo que parecen. Un día Max debe partir para siempre, pero ha dejado una huella imborrable en el corazón de su pequeña amiga",Río Churubusco #79 esq. Calz. de Tlalpan,México,Distrito Federal,null,null,19.4015408,-99.0980606,https://www.ticketmaster.com.mx/mi-amigo-max-mexico-distrito-federal-06-19-2021/event/14005AB17FD81FDC,Arts & Theatre,Theatre,2021-06-19,13:30:00,Foro De Las Artes
México,g5v8zplatuezd,KovZpZAJtItA,Mi amigo Max,"Olivia, una niña de doce años, un día cae en una coladera. Max, un viejo indigente, se ofrece a ayudarla, pero ella lo rechaza porque el aspecto del hombre la atemoriza. Sin embargo, la necesidad la hace aceptar y poco después descubre que su salvador tiene habilidades mágicas. Así da inicio una estrecha amistad que vence las dificultades y abre los ojos de Olivia para ayudarla a entender que las cosas no son lo que parecen. Un día Max debe partir para siempre, pero ha dejado una huella imborrable en el corazón de su pequeña amiga",Río Churubusco #79 esq. Calz. de Tlalpan,México,Distrito Federal,null,null,19.4015408,-99.0980606,https://www.ticketmaster.com.mx/mi-amigo-max-mexico-distrito-federal-06-20-2021/event/14005AB17FD82003,Arts & Theatre,Theatre,2021-06-20,13:30:00,Foro De Las Artes
México,g5v8zplatuvtg,KovZpZAJtItA,Mi amigo Max,"Olivia, una niña de doce años, un día cae en una coladera. Max, un viejo indigente, se ofrece a ayudarla, pero ella lo rechaza porque el aspecto del hombre la atemoriza. Sin embargo, la necesidad la hace aceptar y poco después descubre que su salvador tiene habilidades mágicas. Así da inicio una estrecha amistad que vence las dificultades y abre los ojos de Olivia para ayudarla a entender que las cosas no son lo que parecen. Un día Max debe partir para siempre, pero ha dejado una huella imborrable en el corazón de su pequeña amiga",Río Churubusco #79 esq. Calz. de Tlalpan,México,Distrito Federal,null,null,19.4015408,-99.0980606,https://www.ticketmaster.com.mx/mi-amigo-max-mexico-distrito-federal-06-20-2021/event/14005AB17FD81FF5,Arts & Theatre,Theatre,2021-06-20,11:00:00,Foro De Las Artes
Streaming,g5v8zplnewprk,KovZ917A0T7,Teatridrags Streaming,"Un concierto con sabor a cabaret, que nos lleva en un recorrido por los éxitos más icónicos del teatro musical contado a través de las voces, los sueños y alguno que otro problema de ego de nuestros actores drag. Al final, este espectáculo plantea un mensaje de amor, esperanza y libertad.",Av. Río Churubusco y Añil s/n,Streaming,Distrito Federal,null,null,19.4027605,-99.0998402,https://tl.ticketmaster.com.mx/products/teatridrags-streaming,Arts & Theatre,Theatre,2021-06-25,20:00:00,Eventos en Streaming
Mexico,g5v8zperjgxmc,KovZpZA6EkIA,Jota-Cola-Mariconas,"Jota - Cola - Mariconas es un espectáculo que intenta romper la barrera del cabaret con el performance, para hacer un performance del cabaret. Diez voces que exigen la muerte del heterocapitalismo y la homonormalización de la identidad y el deseo, así como sus violentos afectos. Jota-Cola-Mariconas es un espectáculo de cabaret basado en cuatro historias del libro Afectos y disidencias sexuales jota-cola-mariconas en Abya Yala de Joterismos :feminismos jotos y analquismo •, dirigidos por cuatro directores diferentes. Una mezcla de performance con cabaret nos lleva a un recorrido muy divertido por las maricas de Abya-Yala.","Donceles #36, Col. Centro Historico",Mexico,Distrito Federal,null,null,19.4366936,-99.1394375,https://www.ticketmaster.com.mx/jotacolamariconas-mexico-distrito-federal-06-17-2021/event/14005A77A6D62DED,Arts & Theatre,Performance Art,2021-06-17,19:00:00,Teatro de la Ciudad Esperanza Iris
